CatalogID,Canonical SMILES
Z4595156672,Cc1cc(F)cc(CNC(=O)CNC(N)=O)c1
Z3205984194,C[C@H](NC(=O)CNC(N)=O)c1ccc(F)cc1
Z212650484,Cc1cc(CNC(=O)CNC(N)=O)ccc1F
Z379383038,CC(NC(N)=O)C(=O)NCc1cccc(F)c1
Z31650405,CN(Cc1ccccc1F)C(=O)CNC(N)=O
Z31670485,CC(NC(=O)CNC(N)=O)c1ccc(F)cc1
Z4883906796,Cc1c(F)cccc1CNC(=O)CNC(N)=O
Z4051899307,NC(=O)NCC(=O)N[C@H](CF)c1ccccc1
Z1982917443,NC(=O)NCC(=O)NCc1ccc(O)c(O)c1
PV-009216655366,NC(=O)NCC(=O)NCc1cc(F)ccc1N
PV-006776931328,NC(=O)NCC(=O)NCc1cc(N)cc(F)c1
Z1242669528,NC(=O)NCC(=O)NCc1ccc(O)c(F)c1
PV-006757416593,NC(=O)NCC(=O)NCc1cc(O)cc(F)c1
Z1131748646,NC(=O)NCC(=O)NCc1cc(F)ccc1F
Z844602854,NC(=O)NCC(=O)NCc1ccc(F)cc1F
Z1426586726,NC(=O)NCC(=O)NCc1c(F)cccc1F
Z378815830,NC(=O)NCC(=O)NCc1cc(F)cc(F)c1
Z844027314,NC(=O)NCC(=O)NCc1ccc(F)c(F)c1
Z4611914757,CSc1cccc(CNC(=O)CNC(N)=O)c1
Z825465752,CSc1ccc(CNC(=O)CNC(N)=O)cc1
Z1226317442,NC(=O)NCC(=O)NC1CSc2ccccc21
Z7550326093,CSc1ccccc1CNC(=O)CNC(N)=O
Z326148170,CNC(=O)NCC(=O)NCc1cccc(Cl)c1
Z32288949,CC(NC(=O)CNC(N)=O)c1ccccc1Cl
Z32473685,CC(NC(=O)CNC(N)=O)c1ccc(Cl)cc1
Z31957629,CN(Cc1cccc(Cl)c1)C(=O)CNC(N)=O
Z5340086944,Cc1cc(Cl)ccc1CNC(=O)CNC(N)=O
Z4098556408,O=C1NC[C@H](C(=O)NCc2cccc(Cl)c2)N1
Z4098549231,O=C1NC[C@H](C(=O)NCc2ccc(Cl)cc2)N1
Z4098556351,O=C1NC[C@H](C(=O)NCc2ccccc2Cl)N1
Z1532909781,CNC(=O)NCC(=O)NCc1ccc(Cl)cc1
Z99125700,C[C@H](NC(N)=O)C(=O)NCc1cccc(Cl)c1
Z30828516,CC(NC(N)=O)C(=O)NCc1ccccc1Cl
Z27724610,CC(NC(N)=O)C(=O)NCc1ccc(Cl)cc1
Z2099298768,NC(=O)NCC(=O)N1Cc2cccc(Cl)c2C1
Z30830733,CC(NC(N)=O)C(=O)NCc1cccc(Cl)c1
Z7550356135,Cc1cccc(Cl)c1CNC(=O)CNC(N)=O
Z326148502,CNC(=O)NCC(=O)NCc1ccccc1Cl
Z1848751431,C[C@@H](NC(=O)CNC(N)=O)c1cccc(Cl)c1
Z139959096,CN(CC(=O)NCc1cccc(Cl)c1)C(N)=O
Z3604193330,Cc1c(Cl)cccc1CNC(=O)CNC(N)=O
Z1848745166,C[C@@H](NC(=O)CNC(N)=O)c1ccccc1Cl
Z99125515,C[C@H](NC(N)=O)C(=O)NCc1ccccc1Cl
Z5358969162,NC(=O)NCC(=O)N1Cc2ccc(Cl)cc2C1
Z5258448834,C[C@H](NC(=O)CNC(N)=O)c1cccc(Cl)c1
Z2306214307,C[C@H](NC(=O)CNC(N)=O)c1ccc(Cl)cc1
Z2306227059,C[C@@H](NC(=O)CNC(N)=O)c1ccc(Cl)cc1
Z31841165,CN(Cc1ccc(Cl)cc1)C(=O)CNC(N)=O
Z4830349060,Cc1ccc(Cl)c(CNC(=O)CNC(N)=O)c1
Z1802933705,Cc1ccc(Cl)cc1CNC(=O)CNC(N)=O
Z99071124,C[C@H](NC(N)=O)C(=O)NCc1ccc(Cl)cc1
Z139957882,CN(CC(=O)NCc1ccccc1Cl)C(N)=O
Z139915464,CN(CC(=O)NCc1ccc(Cl)cc1)C(N)=O
Z31843173,CN(Cc1ccccc1Cl)C(=O)CNC(N)=O
Z32290957,CC(NC(=O)CNC(N)=O)c1cccc(Cl)c1
Z5138893556,Cc1ccc(CNC(=O)CNC(N)=O)cc1Cl
Z4883943141,Cc1cc(Cl)cc(CNC(=O)CNC(N)=O)c1
Z4595163474,Cc1ccc(CNC(=O)CNC(N)=O)c(Cl)c1
Z1674472480,Cc1cc(CNC(=O)CNC(N)=O)ccc1Cl
Z1588329408,C[C@H](NC(=O)CNC(N)=O)c1ccccc1Cl
PV-006815230093,NC(=O)NCC(=O)NCc1c(N)cccc1Cl
Z3336934557,NC(=O)NCC(=O)NCc1ccc(O)c(Cl)c1
PV-003064796038,NC(=O)NCC(=O)NCc1cc(F)ccc1Cl
PV-003052661555,NC(=O)NCC(=O)NCc1ccc(F)cc1Cl
Z1744056191,NC(=O)NCC(=O)NCc1ccc(Cl)cc1F
Z1285934324,NC(=O)NCC(=O)NCc1cccc(Cl)c1F
Z844602308,NC(=O)NCC(=O)NCc1c(F)cccc1Cl
Z1007825380,NC(=O)NCC(=O)NCc1ccc(F)c(Cl)c1
PV-006850279850,NC(=O)NCC(=O)NCc1cc(Cl)ccc1F
Z3335786133,NC(=O)NCC(=O)NCc1ccc(Cl)c(Cl)c1
Z6825550702,NC(=O)NCC(=O)NCc1cc(Cl)ccc1Cl
Z32453605,NC(=O)NCC(=O)NCc1ccc(Cl)cc1Cl
Z844602498,NC(=O)NCC(=O)NCc1cccc(Cl)c1Cl
Z844705172,NC(=O)NCC(=O)NCc1c(Cl)cccc1Cl
Z2804338668,Cc1ccc(CNC(=O)CNC(N)=O)cc1Br
Z1725830517,C[C@H](NC(N)=O)C(=O)NCc1ccccc1Br
Z1726056176,C[C@H](NC(N)=O)C(=O)NCc1ccc(Br)cc1
Z1725827737,C[C@H](NC(N)=O)C(=O)NCc1cccc(Br)c1
Z1886261342,C[C@@H](NC(=O)CNC(N)=O)c1ccc(Br)cc1
Z1886255526,C[C@H](NC(=O)CNC(N)=O)c1ccc(Br)cc1
Z1146147388,CN(CC(=O)NCc1ccc(Br)cc1)C(N)=O
Z2303981826,Cc1cc(CNC(=O)CNC(N)=O)ccc1Br
Z1559489319,C[C@@H](NC(=O)CNC(N)=O)c1ccccc1Br
Z1532928574,CNC(=O)NCC(=O)NCc1ccc(Br)cc1
Z2500503647,Cc1c(Br)cccc1CNC(=O)CNC(N)=O
Z2335128677,Cc1ccc(Br)c(CNC(=O)CNC(N)=O)c1
Z6127096162,Cc1cccc(Br)c1CNC(=O)CNC(N)=O
Z31558037,CN(Cc1ccccc1Br)C(=O)CNC(N)=O
Z1178118327,Cc1cc(Br)ccc1CNC(=O)CNC(N)=O
Z1147206190,CC(NC(N)=O)C(=O)NCc1ccc(Br)cc1
Z32485733,CC(NC(=O)CNC(N)=O)c1ccc(Br)cc1
Z1532929655,CNC(=O)NCC(=O)NCc1cccc(Br)c1
Z1817832963,Cc1cccc(CNC(=O)CNC(N)=O)c1Br
Z337687442,CC(NC(=O)CNC(N)=O)c1cccc(Br)c1
PV-008925588611,O=C1NC[C@H](C(=O)NCc2cccc(Br)c2)N1
Z1536604251,CNC(=O)NCC(=O)NCc1ccccc1Br
Z32529909,CC(NC(=O)CNC(N)=O)c1ccccc1Br
Z5118968945,C[C@H](NC(=O)CNC(N)=O)c1cccc(Br)c1
Z5118982508,C[C@@H](NC(=O)CNC(N)=O)c1cccc(Br)c1
Z1716859064,NC(=O)NCC(=O)N1Cc2cccc(Br)c2C1
Z1786300858,Cc1ccc(Br)cc1CNC(=O)CNC(N)=O
Z4595308560,Cc1ccc(CNC(=O)CNC(N)=O)c(Br)c1
Z981888502,CN(Cc1cccc(Br)c1)C(=O)CNC(N)=O
Z809964294,CC(NC(N)=O)C(=O)NCc1cccc(Br)c1
Z809965288,CC(NC(N)=O)C(=O)NCc1ccccc1Br
Z1559498309,C[C@H](NC(=O)CNC(N)=O)c1ccccc1Br
Z845140334,CN(CC(=O)NCc1ccccc1Br)C(N)=O
Z845135804,CN(CC(=O)NCc1cccc(Br)c1)C(N)=O
Z31839157,CN(Cc1ccc(Br)cc1)C(=O)CNC(N)=O
Z1693673769,NC(=O)NCC(=O)N1Cc2ccc(Br)cc2C1
Z1449013053,NC(=O)NCC(=O)NCc1ccc(O)c(Br)c1
Z1876363246,NC(=O)NCC(=O)NCc1cccc(Br)c1O
Z2093773638,NC(=O)NCC(=O)NCc1cc(Br)ccc1O
Z420367158,NC(=O)NCC(=O)NCc1cc(Br)ccc1F
Z784409400,NC(=O)NCC(=O)NCc1cc(F)cc(Br)c1
Z844597746,NC(=O)NCC(=O)NCc1ccc(F)c(Br)c1
Z932181718,NC(=O)NCC(=O)NCc1ccc(Br)c(F)c1
Z7721409808,NC(=O)NCC(=O)NCc1cccc(F)c1Br
Z783714444,NC(=O)NCC(=O)NCc1cc(F)ccc1Br
Z825092490,NC(=O)NCC(=O)NCc1ccc(F)cc1Br
Z1178406387,NC(=O)NCC(=O)NCc1ccc(Br)cc1F
PV-003062881971,NC(=O)NCC(=O)NCc1ccc(Cl)c(Br)c1
Z7718770908,NC(=O)NCC(=O)NCc1c(Cl)cccc1Br
Z887127122,NC(=O)NCC(=O)NCc1ccc(Br)cc1Cl
PV-002354035659,NC(=O)NCC(=O)NCc1cc(Cl)ccc1Br
PV-002558288577,NC(=O)NCC(=O)NCc1cc(Br)ccc1Cl
Z4042245762,CN(CC(=O)NCc1cccc(I)c1)C(N)=O
Z4042244540,CNC(=O)NCC(=O)NCc1cccc(I)c1
Z4042244336,C[C@H](NC(N)=O)C(=O)NCc1cccc(I)c1
Z3868881296,CC(NC(N)=O)C(=O)NCc1cccc(I)c1
Z6583870809,Cc1ccc(CNC(=O)CNC(N)=O)cc1I
Z5346549369,Cc1c(I)cccc1CNC(=O)CNC(N)=O
Z5118872544,CN(Cc1ccccc1I)C(=O)CNC(N)=O
Z1983018557,Cc1cc(CNC(=O)CNC(N)=O)ccc1I
Z7550343659,CN(Cc1ccc(I)cc1)C(=O)CNC(N)=O
Z5118892178,C[C@H](NC(N)=O)C(=O)NCc1ccccc1I
Z7688979027,C[C@H](NC(=O)CNC(N)=O)c1ccc(I)cc1
Z5118886752,CC(NC(N)=O)C(=O)NCc1ccccc1I
Z5255531701,CN(Cc1cccc(I)c1)C(=O)CNC(N)=O
Z7759178708,CN(CC(=O)NCc1ccccc1I)C(N)=O
Z3604164173,C[C@H](NC(N)=O)C(=O)NCc1ccc(I)cc1
Z3604170330,CN(CC(=O)NCc1ccc(I)cc1)C(N)=O
Z3604170652,CC(NC(N)=O)C(=O)NCc1ccc(I)cc1
Z3604166672,CNC(=O)NCC(=O)NCc1ccc(I)cc1
PV-008958980637,O=C1NC[C@H](C(=O)NCc2cccc(I)c2)N1
Z5118891430,CNC(=O)NCC(=O)NCc1ccccc1I
PV-002403213293,NC(=O)NCC(=O)NCc1cc(Cl)cc(I)c1
Z1893596898,NC(=O)NCC(=O)NCc1ccc(Cl)cc1I
Z2002224450,NC(=O)NCC(=O)NCc1ccc(I)c(Cl)c1
Z1728363225,NC(=O)NCC(=O)NCc1cc(Br)ccc1Br
Z1960973903,NC(=O)NCC(=O)NCc1ccc(I)cc1Cl
Z1725827824,CCC(NC(=O)[C@H](C)NC(N)=O)c1ccccc1
Z1725803210,Cc1ccc(C(C)NC(=O)[C@H](C)NC(N)=O)cc1
Z1727979404,Cc1cccc([C@H](C)NC(=O)[C@H](C)NC(N)=O)c1
Z1961337988,Cc1ccc2c(c1)CN(C(=O)C(C)NC(N)=O)C2
Z1972949237,CNC(=O)NCC(=O)N1Cc2ccc(C)cc2C1
Z2485387874,CCc1cccc(CNC(=O)C(C)NC(N)=O)c1
Z2485388328,CCc1cccc(CNC(=O)CN(C)C(N)=O)c1
Z2485390566,CCc1cccc(CNC(=O)CNC(=O)NC)c1
Z2485391023,CCc1cccc(CNC(=O)[C@H](C)NC(N)=O)c1
Z2620712969,Cc1cccc(CNC(=O)C2CN(C)C(=O)N2)c1
Z2645503212,CN(CC(=O)N[C@@H]1CCc2ccccc21)C(N)=O
Z2645500139,CNC(=O)NCC(=O)N[C@@H]1CCc2ccccc21
Z2637643257,CN1CC(C(=O)NC2Cc3ccccc32)NC1=O
Z2645503863,CC(NC(N)=O)C(=O)N[C@@H]1CCc2ccccc21
Z2645499494,C[C@H](NC(N)=O)C(=O)N[C@@H]1CCc2ccccc21
Z2679206247,C[C@H](NC(N)=O)C(=O)N1Cc2ccccc2[C@@H]1C
Z2648615043,C[C@H](NC(N)=O)C(=O)N1Cc2ccccc2[C@H]1C
Z2648610899,C[C@@H]1c2ccccc2CN1C(=O)CN(C)C(N)=O
Z1725811463,Cc1cccc(CN(C)C(=O)[C@H](C)NC(N)=O)c1
Z1948761597,CNC(=O)N[C@@H](C)C(=O)N1Cc2ccccc2C1
Z1948761361,CNC(=O)N[C@H](C)C(=O)N1Cc2ccccc2C1
Z1627888494,Cc1cccc([C@H](C)NC(=O)CN(C)C(N)=O)c1
Z1530764258,CCc1ccc([C@H](C)NC(=O)CNC(N)=O)cc1
Z1532915827,CNC(=O)NCC(=O)NC1CCc2ccccc21
Z1532919685,CNC(=O)NCC(=O)NCc1ccc(C)cc1C
Z783887680,Cc1ccc(C(C)NC(=O)CNC(N)=O)c(C)c1
Z144304348,CN(CC(=O)N1CCc2ccccc2C1)C(N)=O
Z145288670,Cc1ccccc1CN(C)C(=O)CN(C)C(N)=O
Z783096956,Cc1cccc(CN(C)C(=O)CN(C)C(N)=O)c1
Z1145897594,NC(=O)NCC(=O)N1CCCc2ccccc2C1
Z1552650038,Cc1ccc(C)c([C@@H](C)NC(=O)CNC(N)=O)c1
Z99320171,Cc1ccc(CN(C)C(=O)[C@H](C)NC(N)=O)cc1
Z99129960,CCN(Cc1ccccc1)C(=O)[C@H](C)NC(N)=O
Z825374526,Cc1ccc2c(c1)CCC2NC(=O)CNC(N)=O
Z1131598504,Cc1cccc2c1CCN(C(=O)CNC(N)=O)C2
Z1982707664,CC(C)N(Cc1ccccc1)C(=O)CNC(N)=O
Z1863965919,Cc1ccc(C)c(CN(C)C(=O)CNC(N)=O)c1
Z1214058108,Cc1cccc(C(C)NC(=O)CNC(N)=O)c1C
Z2094662483,C#CCN(Cc1ccccc1)C(=O)CNC(N)=O
Z1234873151,CC1Cc2ccccc2C1NC(=O)CNC(N)=O
Z961816714,NC(=O)NCC(=O)NC1(c2ccccc2)CCC1
Z2648614307,CNC(=O)NCC(=O)N1Cc2ccccc2[C@H]1C
Z1530772963,CCc1ccc([C@@H](C)NC(=O)CNC(N)=O)cc1
Z2648610189,CC(NC(N)=O)C(=O)N1Cc2ccccc2[C@H]1C
Z2679202213,C[C@H]1c2ccccc2CN1C(=O)CN(C)C(N)=O
Z4468218791,C[C@H](NC(N)=O)C(=O)N(C)[C@@H](C)c1ccccc1
Z4468211126,CC(NC(N)=O)C(=O)N(C)[C@@H](C)c1ccccc1
Z4468212464,C[C@@H](c1ccccc1)N(C)C(=O)CN(C)C(N)=O
Z4468190672,C[C@H](c1ccccc1)N(C)C(=O)CN(C)C(N)=O
Z4470780864,Cc1ccc(C2CCN2C(=O)CNC(N)=O)cc1
Z4470804778,CCCc1ccccc1CNC(=O)CNC(N)=O
Z5397684852,CN(C(=O)CNC(N)=O)C1(c2ccccc2)CC1
Z5559790192,CC1(c2ccccc2)CCN1C(=O)CNC(N)=O
Z4468195651,CNC(=O)NCC(=O)N(C)[C@H](C)c1ccccc1
Z7574159654,CC(C(=O)NCc1ccccc1)N1CCNC1=O
Z7759108352,C#CC(NC(=O)CN(C)C(N)=O)c1ccccc1
Z7759105360,C#Cc1cccc(CNC(=O)CN(C)C(N)=O)c1
Z1948445768,CCNC(=O)NCC(=O)N1Cc2ccccc2C1
Z1544806203,CCNC(=O)N1CC(=O)N(Cc2ccccc2)C1
Z135413320,CCC(NC(N)=O)C(=O)N(C)Cc1ccccc1
Z101786288,CCC(NC(N)=O)C(=O)NCc1ccccc1C
Z326140846,CCNC(=O)NCC(=O)N(C)Cc1ccccc1
Z2011329548,CCNC(=O)N1CC(=O)N(C)C1c1ccccc1
Z7759094402,C#Cc1ccc(CNC(=O)CN(C)C(N)=O)cc1
Z2679205582,CNC(=O)NCC(=O)N1Cc2ccccc2[C@@H]1C
Z4468189511,CC(NC(N)=O)C(=O)N(C)[C@H](C)c1ccccc1
Z4468217787,CNC(=O)NCC(=O)N(C)[C@@H](C)c1ccccc1
Z2690993280,CCNC(=O)NC1C(=O)N(C)Cc2ccccc21
Z2796341037,Cc1cccc(CNC(=O)C2CNC(=O)N2C)c1
Z2964330097,Cc1cccc(C)c1CN(C)C(=O)CNC(N)=O
Z2966033184,CCC1c2ccccc2CN1C(=O)CNC(N)=O
Z3054642522,NC(=O)NCC(=O)N[C@@H]1CCCc2ccccc21
Z3669345742,CNC(=O)N[C@H](C)C(=O)NC1Cc2ccccc21
Z3665182947,CNC(=O)N[C@@H](C)C(=O)N(C)Cc1ccccc1
Z3665182945,CNC(=O)N[C@H](C)C(=O)N(C)Cc1ccccc1
Z4468196743,C[C@H](NC(N)=O)C(=O)N(C)[C@H](C)c1ccccc1
Z3665182949,CNC(=O)NC(C)C(=O)N(C)Cc1ccccc1
Z3665183674,CC(C)[C@@H](NC(N)=O)C(=O)NCc1ccccc1
Z3669345744,CNC(=O)N[C@@H](C)C(=O)NC1Cc2ccccc21
Z3669345745,CNC(=O)NC(C)C(=O)NC1Cc2ccccc21
Z3665179078,CNC(=O)N[C@@H](C)C(=O)NC(C)c1ccccc1
Z3665179075,CNC(=O)N[C@H](C)C(=O)NC(C)c1ccccc1
Z3911393613,C[C@H]1c2ccccc2[C@H](C)N1C(=O)CNC(N)=O
Z4098580506,Cc1ccccc1C(C)NC(=O)[C@H]1CNC(=O)N1
Z4098548970,O=C1NC[C@H](C(=O)N2CCc3ccccc3C2)N1
Z3665179076,CNC(=O)NC(C)C(=O)NC(C)c1ccccc1
Z30746910,Cc1ccc(CN(C)C(=O)C(C)NC(N)=O)cc1
Z1334629247,CC1c2ccccc2CCN1C(=O)CNC(N)=O
Z1024170046,CC(NC(N)=O)C(=O)NC1(c2ccccc2)CC1
Z32869261,CC1CN(C(=O)CNC(N)=O)Cc2ccccc21
Z1537096136,NC(=O)NC1CCCN(Cc2ccccc2)C1=O
Z1536694512,CNC(=O)NCC(=O)NC(C)(C)c1ccccc1
Z809932560,CC(NC(N)=O)C(=O)N(C)C(C)c1ccccc1
Z377000670,CCN(Cc1ccccc1)C(=O)CN(C)C(N)=O
Z781140008,Cc1ccc(CNC(=O)CN(C)C(N)=O)c(C)c1
Z402607714,O=C(CN1CCCNC1=O)NCc1ccccc1
Z1103976284,CC1(NC(=O)CNC(N)=O)CCc2ccccc21
Z30945471,CCN(Cc1ccccc1)C(=O)C(C)NC(N)=O
Z145432766,Cc1ccccc1C(C)NC(=O)CN(C)C(N)=O
Z99269761,Cc1ccccc1CN(C)C(=O)[C@H](C)NC(N)=O
Z810064224,CC(NC(N)=O)C(=O)N1CCC1c1ccccc1
Z254287280,CC(NC(N)=O)C(=O)NC1CCc2ccccc21
Z1823913023,CN(C)C(=O)N1CC(=O)N(C)C1c1ccccc1
Z1131758586,Cc1cccc2c1CCC2NC(=O)CNC(N)=O
Z290828902,CN(C(=O)CNC(N)=O)C1CCc2ccccc21
Z284880590,NC(=O)NCC(=O)N(Cc1ccccc1)C1CC1
Z279273744,CCCN(Cc1ccccc1)C(=O)CNC(N)=O
Z845980538,CN(CC(=O)N1CCC1c1ccccc1)C(N)=O
Z1524475626,C#CCC(NC(=O)CNC(N)=O)c1ccccc1
Z28111688,Cc1ccccc1C(C)NC(=O)C(C)NC(N)=O
Z326148660,CNC(=O)NCC(=O)N1CCc2ccccc2C1
PV-008974419060,C[C@H]1c2ccccc2CN1C(=O)[C@H]1CNC(=O)N1
PV-008974419061,C[C@@H]1c2ccccc2CN1C(=O)[C@H]1CNC(=O)N1
PV-004381908839,C#Cc1ccc(CNC(=O)[C@H]2CNC(=O)N2)cc1
PV-009087150883,Cc1cccc([C@H](C)NC(=O)[C@H]2CNC(=O)N2)c1
PV-009087150884,Cc1cccc(C(C)NC(=O)[C@H]2CNC(=O)N2)c1
PV-009087150885,Cc1cccc([C@@H](C)NC(=O)[C@H]2CNC(=O)N2)c1
PV-009128289933,CCc1ccc(CNC(=O)[C@H]2CNC(=O)N2)cc1
PV-009129436022,CCc1cccc(CNC(=O)[C@H]2CNC(=O)N2)c1
PV-009136466083,CC(C)(NC(=O)[C@H]1CNC(=O)N1)c1ccccc1
PV-002301976346,C#Cc1cccc(CNC(=O)CNC(=O)NC)c1
PV-002509078869,C#Cc1cccc(CNC(=O)C(C)NC(N)=O)c1
PV-002560824695,C#Cc1cccc(CNC(=O)[C@H](C)NC(N)=O)c1
PV-009218751107,Cc1cccc(CNC(=O)[C@H]2CNC(=O)N2)c1C
PV-009223489912,Cc1cccc2c1CN(C(=O)[C@H]1CNC(=O)N1)C2
PV-009272655929,O=C1NC[C@H](C(=O)N[C@H]2CCc3ccccc32)N1
PV-009272655928,O=C1NC[C@H](C(=O)NC2CCc3ccccc32)N1
PV-009272655927,O=C1NC[C@H](C(=O)N[C@@H]2CCc3ccccc32)N1
Z1241762426,CCNC(=O)N(C)CC(=O)NCc1ccccc1
Z27716966,CC(NC(N)=O)C(=O)N1CCc2ccccc2C1
Z2207151570,Cc1cccc(CN(C)C(=O)CNC(N)=O)c1C
Z32441557,NC(=O)NCC(=O)NC1CCCc2ccccc21
Z878830142,CC(NC(N)=O)C(=O)NC(C)(C)c1ccccc1
Z1982870390,CC1Cc2ccccc2CN1C(=O)CNC(N)=O
Z3867610507,NC(=O)NCC(=O)N1CC2CC1c1ccccc12
Z4467534568,CN(CC(=O)N[C@H]1CCc2ccccc21)C(N)=O
Z4467549023,CNC(=O)NCC(=O)N[C@H]1CCc2ccccc21
Z4467551673,C[C@H](NC(N)=O)C(=O)N[C@H]1CCc2ccccc21
Z4467531921,CC(NC(N)=O)C(=O)N[C@H]1CCc2ccccc21
Z5162873581,Cc1cccc(C2(NC(=O)CNC(N)=O)CC2)c1
Z5285481985,CCNC(=O)N1CC(=O)NC(c2ccccc2)C1
Z5329913780,CNC(=O)NCC(=O)N1Cc2cccc(C)c2C1
Z3667349635,CNC(=O)NC(C)C(=O)N[C@@H](C)c1ccccc1
Z5329910603,Cc1cccc2c1CN(C(=O)C(C)NC(N)=O)C2
Z5534831764,NC(=O)NCC(=O)N1CCC[C@@H]1c1ccccc1
Z5540522612,CCc1ccccc1CN(C)C(=O)CNC(N)=O
Z809968418,CCc1ccc(CNC(=O)C(C)NC(N)=O)cc1
Z845164528,CCc1ccc(CNC(=O)CN(C)C(N)=O)cc1
Z1149672359,Cc1cc(C)cc(C(C)NC(=O)CNC(N)=O)c1
Z140113080,CC(c1ccccc1)N(C)C(=O)CN(C)C(N)=O
Z808644826,CCNC(=O)NC(C)C(=O)NCc1ccccc1
Z1188326239,CCN(C)C(=O)NCC(=O)NCc1ccccc1
Z5329914335,Cc1cccc2c1CN(C(=O)[C@H](C)NC(N)=O)C2
Z3667349634,CNC(=O)N[C@H](C)C(=O)N[C@@H](C)c1ccccc1
Z3667349787,CNC(=O)N[C@@H](C)C(=O)N[C@H](C)c1ccccc1
Z3667349785,CNC(=O)N[C@H](C)C(=O)N[C@H](C)c1ccccc1
Z1439856423,Cc1cccc(C)c1CNC(=O)CN(C)C(N)=O
Z1982829011,CCC(C)(NC(=O)CNC(N)=O)c1ccccc1
Z1286410226,CC1CN(C(=O)CNC(N)=O)C1c1ccccc1
Z1876235900,Cc1cc(C)cc(CN(C)C(=O)CNC(N)=O)c1
Z1864192658,Cc1cccc2c1CN(C(=O)CNC(N)=O)CC2
Z1725815714,CCc1ccc(CNC(=O)[C@H](C)NC(N)=O)cc1
Z1725798531,Cc1ccc(CNC(=O)[C@H](C)NC(N)=O)c(C)c1
Z1726290366,Cc1cccc(C)c1CNC(=O)[C@H](C)NC(N)=O
Z1732457235,C[C@H](NC(N)=O)C(=O)NC(C)(C)c1ccccc1
Z1902037881,CCC(NC(N)=O)C(=O)NC1Cc2ccccc21
Z2784533620,Cc1ccccc1[C@@H](C)N(C)C(=O)CNC(N)=O
Z2784523410,Cc1ccccc1[C@H](C)N(C)C(=O)CNC(N)=O
Z2799709947,C[C@H](NC(=O)C1CNC(=O)N1C)c1ccccc1
Z2798427254,CN1C(=O)NCC1C(=O)N1Cc2ccccc2C1
Z2799710131,C[C@@H](NC(=O)C1CNC(=O)N1C)c1ccccc1
Z3208288105,NC(=O)NCC(=O)NCc1cccc2c1CCC2
Z3667349636,CNC(=O)N[C@@H](C)C(=O)N[C@@H](C)c1ccccc1
Z3667349786,CNC(=O)NC(C)C(=O)N[C@H](C)c1ccccc1
Z3667329763,CNC(=O)NC(C)C(=O)N1Cc2ccccc2C1
Z326148276,CCN(Cc1ccccc1)C(=O)CNC(=O)NC
Z912732286,CNC(=O)NC1CCN(Cc2ccccc2)C1=O
Z2628125913,C[C@@H](NC(=O)C1CN(C)C(=O)N1)c1ccccc1
Z326149748,CNC(=O)NCC(=O)N(C)C(C)c1ccccc1
Z30708244,Cc1ccccc1CN(C)C(=O)C(C)NC(N)=O
Z813085096,CC(NC(=O)N(C)C)C(=O)NCc1ccccc1
Z1536603990,CNC(=O)NCC(=O)NC(C)c1ccc(C)cc1
Z1536605051,CCc1ccc(CNC(=O)CNC(=O)NC)cc1
Z1536606003,CNC(=O)NCC(=O)N(C)Cc1cccc(C)c1
Z1536604012,CCC(NC(=O)CNC(=O)NC)c1ccccc1
Z782065460,Cc1ccc(C(C)NC(=O)CN(C)C(N)=O)cc1
Z1559182558,C[C@H](NC(=O)C1(NC(N)=O)CC1)c1ccccc1
Z32778901,CCC(NC(=O)CNC(N)=O)c1ccc(C)cc1
Z1558584522,CC(NC(=O)C1(NC(N)=O)CC1)c1ccccc1
Z1559182569,C[C@@H](NC(=O)C1(NC(N)=O)CC1)c1ccccc1
Z1558584803,CN(Cc1ccccc1)C(=O)C1(NC(N)=O)CC1
Z100429728,C[C@H](NC(N)=O)C(=O)N1CCc2ccccc2C1
Z99492625,CC(c1ccccc1)N(C)C(=O)[C@H](C)NC(N)=O
Z100500020,NC(=O)N1CCC[C@H]1C(=O)NCc1ccccc1
Z101085662,CCC(NC(N)=O)C(=O)NCc1ccc(C)cc1
Z279046910,CC(C)C(NC(=O)CNC(N)=O)c1ccccc1
Z279050040,NC(=O)NCC(=O)NC(c1ccccc1)C1CC1
Z1559180589,NC(=O)NC1(C(=O)N2Cc3ccccc3C2)CC1
Z326183222,CCCNC(=O)NCC(=O)NCc1ccccc1
Z1150221856,CCC(NC(N)=O)C(=O)N[C@@H](C)c1ccccc1
Z326166998,O=C(CNC(=O)NC1CC1)NCc1ccccc1
Z3606441439,Cc1ccc(CNC(=O)C(C)NC(N)=O)cc1C
Z3606428777,Cc1ccc(CNC(=O)[C@H](C)NC(N)=O)cc1C
Z3606433212,CNC(=O)NCC(=O)NCc1ccc(C)c(C)c1
Z3606440397,Cc1ccc(CNC(=O)CN(C)C(N)=O)cc1C
Z3665450769,CNC(=O)N[C@H](C)C(=O)NCc1ccccc1C
Z3665450768,CNC(=O)NC(C)C(=O)NCc1ccccc1C
Z3665450766,CNC(=O)N[C@@H](C)C(=O)NCc1ccccc1C
Z4637320899,CCc1ccccc1C(C)NC(=O)CNC(N)=O
Z5257005179,Cc1ccc(C2(NC(=O)CNC(N)=O)CC2)cc1
Z5330297403,Cc1ccc(C)c(CNC(=O)C(C)NC(N)=O)c1
Z5330299465,Cc1ccc(C)c(CNC(=O)[C@H](C)NC(N)=O)c1
Z5330299150,CNC(=O)NCC(=O)NCc1cc(C)ccc1C
